"Stknmec","Stkcd","Accper","AnaAttention","ReportAttention"
"山东药玻","600529","2005-12-31","10","12"
"山东药玻","600529","2006-12-31","8","9"
"山东药玻","600529","2007-12-31","4","5"
"山东药玻","600529","2008-12-31","7","11"
"山东药玻","600529","2009-12-31","9","16"
"山东药玻","600529","2010-12-31","9","18"
"山东药玻","600529","2011-12-31","6","11"
"山东药玻","600529","2012-12-31","4","4"
"山东药玻","600529","2013-12-31","2","4"
"山东药玻","600529","2014-12-31","",""
"山东药玻","600529","2015-12-31","",""
"山东药玻","600529","2016-12-31","6","11"
"山东药玻","600529","2017-12-31","7","10"
"山东药玻","600529","2018-12-31","8","15"
"山东药玻","600529","2019-12-31","8","17"
"山东药玻","600529","2020-12-31","11","15"
"山东药玻","600529","2021-12-31","11","22"
"交大昂立","600530","2001-12-31","",""
"交大昂立","600530","2002-12-31","1","1"
"交大昂立","600530","2003-12-31","",""
"交大昂立","600530","2004-12-31","",""
"交大昂立","600530","2005-12-31","",""
"交大昂立","600530","2006-12-31","",""
"交大昂立","600530","2007-12-31","",""
"交大昂立","600530","2008-12-31","",""
"交大昂立","600530","2009-12-31","2","3"
"交大昂立","600530","2010-12-31","",""
"交大昂立","600530","2011-12-31","",""
"交大昂立","600530","2012-12-31","",""
"交大昂立","600530","2013-12-31","",""
"交大昂立","600530","2014-12-31","",""
"交大昂立","600530","2015-12-31","1","2"
"交大昂立","600530","2016-12-31","1","1"
"交大昂立","600530","2017-12-31","",""
"交大昂立","600530","2018-12-31","",""
"交大昂立","600530","2019-12-31","",""
"*ST 交昂","600530","2020-12-31","",""
"交大昂立","600530","2021-12-31","",""
"豫光金铅","600531","2002-12-31","1","1"
"豫光金铅","600531","2003-12-31","2","2"
"豫光金铅","600531","2004-12-31","",""
"G 豫光","600531","2005-12-31","1","1"
"豫光金铅","600531","2006-12-31","1","1"
"豫光金铅","600531","2007-12-31","3","7"
"豫光金铅","600531","2008-12-31","4","8"
"豫光金铅","600531","2009-12-31","8","9"
"豫光金铅","600531","2010-12-31","5","9"
"豫光金铅","600531","2011-12-31","6","8"
"豫光金铅","600531","2012-12-31","7","13"
"豫光金铅","600531","2013-12-31","",""
"豫光金铅","600531","2014-12-31","",""
"豫光金铅","600531","2015-12-31","3","3"
"豫光金铅","600531","2016-12-31","1","2"
"豫光金铅","600531","2017-12-31","3","3"
"豫光金铅","600531","2018-12-31","1","1"
"豫光金铅","600531","2019-12-31","2","2"
"豫光金铅","600531","2020-12-31","",""
"豫光金铅","600531","2021-12-31","",""
"栖霞建设","600533","2002-12-31","1","1"
"栖霞建设","600533","2003-12-31","1","1"
"栖霞建设","600533","2004-12-31","",""
"栖霞建设","600533","2005-12-31","4","5"
"栖霞建设","600533","2006-12-31","8","12"
"栖霞建设","600533","2007-12-31","9","13"
"栖霞建设","600533","2008-12-31","20","23"
"栖霞建设","600533","2009-12-31","7","12"
"栖霞建设","600533","2010-12-31","14","21"
"栖霞建设","600533","2011-12-31","9","15"
"栖霞建设","600533","2012-12-31","6","11"
"栖霞建设","600533","2013-12-31","4","9"
"栖霞建设","600533","2014-12-31","2","8"
"栖霞建设","600533","2015-12-31","3","8"
"栖霞建设","600533","2016-12-31","4","7"
"栖霞建设","600533","2017-12-31","1","1"
"栖霞建设","600533","2018-12-31","",""
"栖霞建设","600533","2019-12-31","",""
"栖霞建设","600533","2020-12-31","",""
"栖霞建设","600533","2021-12-31","",""
"天士力","600535","2002-12-31","",""
"天士力","600535","2003-12-31","6","7"
"天士力","600535","2004-12-31","2","3"
"G 天士力","600535","2005-12-31","8","15"
"天士力","600535","2006-12-31","16","25"
"天士力","600535","2007-12-31","14","25"
"天士力","600535","2008-12-31","26","62"
"天士力","600535","2009-12-31","35","82"
"天士力","600535","2010-12-31","42","87"
"天士力","600535","2011-12-31","35","76"
"天士力","600535","2012-12-31","46","72"
"天士力","600535","2013-12-31","37","78"
"天士力","600535","2014-12-31","40","101"
"天士力","600535","2015-12-31","26","51"
"天士力","600535","2016-12-31","25","48"
"天士力","600535","2017-12-31","32","86"
"天士力","600535","2018-12-31","32","129"
"天士力","600535","2019-12-31","17","27"
"天士力","600535","2020-12-31","9","18"
"天士力","600535","2021-12-31","8","12"
"中软股份","600536","2002-12-31","",""
"中软股份","600536","2003-12-31","2","2"
"中国软件","600536","2004-12-31","2","2"
"中国软件","600536","2005-12-31","",""
"中国软件","600536","2006-12-31","4","6"
"中国软件","600536","2007-12-31","",""
"中国软件","600536","2008-12-31","3","4"
"中国软件","600536","2009-12-31","4","4"
"中国软件","600536","2010-12-31","3","7"
"中国软件","600536","2011-12-31","2","4"
"中国软件","600536","2012-12-31","1","1"
"中国软件","600536","2013-12-31","",""
"中国软件","600536","2014-12-31","",""
"中国软件","600536","2015-12-31","2","2"
"中国软件","600536","2016-12-31","5","8"
"中国软件","600536","2017-12-31","6","13"
"中国软件","600536","2018-12-31","3","5"
"中国软件","600536","2019-12-31","12","31"
"中国软件","600536","2020-12-31","10","15"
"中国软件","600536","2021-12-31","4","7"
"海通集团","600537","2003-12-31","3","3"
"海通集团","600537","2004-12-31","",""
"G 海通","600537","2005-12-31","",""
"海通集团","600537","2006-12-31","",""
"海通集团","600537","2007-12-31","",""
"海通集团","600537","2008-12-31","",""
"海通集团","600537","2009-12-31","4","5"
"海通集团","600537","2010-12-31","14","27"
"亿晶光电","600537","2011-12-31","7","10"
"亿晶光电","600537","2012-12-31","5","6"
"亿晶光电","600537","2013-12-31","",""
"亿晶光电","600537","2014-12-31","4","4"
"亿晶光电","600537","2015-12-31","3","5"
"亿晶光电","600537","2016-12-31","2","5"
"亿晶光电","600537","2017-12-31","1","1"
"亿晶光电","600537","2018-12-31","",""
"亿晶光电","600537","2019-12-31","",""
"亿晶光电","600537","2020-12-31","",""
"亿晶光电","600537","2021-12-31","",""
"北海国发","600538","2003-12-31","1","1"
"北海国发","600538","2004-12-31","1","1"
"北海国发","600538","2005-12-31","2","2"
"北海国发","600538","2006-12-31","",""
"北海国发","600538","2007-12-31","",""
"北海国发","600538","2008-12-31","",""
"北海国发","600538","2009-12-31","","2"
"*ST 国发","600538","2010-12-31","",""
"ST 国发","600538","2011-12-31","",""
"北海国发","600538","2012-12-31","",""
"*ST 国发","600538","2013-12-31","",""
"国发股份","600538","2014-12-31","",""
"国发股份","600538","2015-12-31","",""
"国发股份","600538","2016-12-31","1","2"
"国发股份","600538","2017-12-31","",""
"国发股份","600538","2018-12-31","",""
"国发股份","600538","2019-12-31","",""
"国发股份","600538","2020-12-31","",""
"国发股份","600538","2021-12-31","",""
"狮头股份","600539","2001-12-31","",""
"狮头股份","600539","2002-12-31","",""
"狮头股份","600539","2003-12-31","",""
"狮头股份","600539","2004-12-31","",""
"狮头股份","600539","2005-12-31","",""
"S 狮头","600539","2006-12-31","",""
"狮头股份","600539","2007-12-31","1","1"
"狮头股份","600539","2008-12-31","1","1"
"狮头股份","600539","2009-12-31","",""
"狮头股份","600539","2010-12-31","",""
"ST 狮头","600539","2011-12-31","",""
"ST 狮头","600539","2012-12-31","",""
"ST 狮头","600539","2013-12-31","",""
"狮头股份","600539","2014-12-31","",""
"*ST 狮头","600539","2015-12-31","",""
"ST 狮头","600539","2016-12-31","",""
"狮头股份","600539","2017-12-31","",""
"*ST 狮头","600539","2018-12-31","",""
"ST 狮头","600539","2019-12-31","",""
"ST 狮头","600539","2020-12-31","",""
"狮头股份","600539","2021-12-31","",""
"新赛股份","600540","2004-12-31","",""
"新赛股份","600540","2005-12-31","",""
"新赛股份","600540","2006-12-31","",""
"新赛股份","600540","2007-12-31","",""
"新赛股份","600540","2008-12-31","2","2"
"新赛股份","600540","2009-12-31","1","3"
"新赛股份","600540","2010-12-31","",""
"新赛股份","600540","2011-12-31","3","3"
"新赛股份","600540","2012-12-31","",""
"新赛股份","600540","2013-12-31","",""
"新赛股份","600540","2014-12-31","",""
"新赛股份","600540","2015-12-31","",""
"新赛股份","600540","2016-12-31","",""
"*ST 新赛","600540","2017-12-31","",""
"新赛股份","600540","2018-12-31","",""
"新赛股份","600540","2019-12-31","",""
"新赛股份","600540","2020-12-31","",""
"新赛股份","600540","2021-12-31","",""
"莫高股份","600543","2004-12-31","1","1"
"莫高股份","600543","2005-12-31","1","3"
"莫高股份","600543","2006-12-31","2","2"
"莫高股份","600543","2007-12-31","1","1"
"莫高股份","600543","2008-12-31","5","7"
"莫高股份","600543","2009-12-31","6","14"
"莫高股份","600543","2010-12-31","3","4"
"莫高股份","600543","2011-12-31","3","5"
"莫高股份","600543","2012-12-31","6","9"
"莫高股份","600543","2013-12-31","2","2"
"莫高股份","600543","2014-12-31","",""
"莫高股份","600543","2015-12-31","",""
"莫高股份","600543","2016-12-31","1","1"
"莫高股份","600543","2017-12-31","",""
"莫高股份","600543","2018-12-31","",""
"莫高股份","600543","2019-12-31","",""
"莫高股份","600543","2020-12-31","",""
"莫高股份","600543","2021-12-31","",""
"新疆城建","600545","2003-12-31","1","1"
"新疆城建","600545","2004-12-31","",""
"新疆城建","600545","2005-12-31","",""
"新疆城建","600545","2006-12-31","",""
"新疆城建","600545","2007-12-31","",""
"新疆城建","600545","2008-12-31","3","6"
"新疆城建","600545","2009-12-31","3","7"
"新疆城建","600545","2010-12-31","3","4"
"新疆城建","600545","2011-12-31","",""
"新疆城建","600545","2012-12-31","2","2"
"新疆城建","600545","2013-12-31","",""
"新疆城建","600545","2014-12-31","",""
"新疆城建","600545","2015-12-31","1","1"
"新疆城建","600545","2016-12-31","",""
"卓郎智能","600545","2017-12-31","2","2"
"卓郎智能","600545","2018-12-31","1","1"
"卓郎智能","600545","2019-12-31","2","3"
"卓郎智能","600545","2020-12-31","",""
"卓郎智能","600545","2021-12-31","",""
"中油化建","600546","2003-12-31","2","2"
"中油化建","600546","2004-12-31","",""
"中油化建","600546","2005-12-31","2","3"
"中油化建","600546","2006-12-31","","1"
"中油化建","600546","2007-12-31","",""
"中油化建","600546","2008-12-31","1","1"
"山煤国际","600546","2009-12-31","4","5"
"山煤国际","600546","2010-12-31","24","47"
"山煤国际","600546","2011-12-31","30","72"
"山煤国际","600546","2012-12-31","23","44"
"山煤国际","600546","2013-12-31","19","31"
"山煤国际","600546","2014-12-31","8","16"
"山煤国际","600546","2015-12-31","9","14"
"*ST 山煤","600546","2016-12-31","8","16"
"山煤国际","600546","2017-12-31","10","26"
"山煤国际","600546","2018-12-31","8","15"
"山煤国际","600546","2019-12-31","15","32"
"山煤国际","600546","2020-12-31","13","27"
"山煤国际","600546","2021-12-31","4","6"
"山东黄金","600547","2003-12-31","4","5"
"山东黄金","600547","2004-12-31","5","9"
"山东黄金","600547","2005-12-31","3","3"
"山东黄金","600547","2006-12-31","13","27"
"山东黄金","600547","2007-12-31","6","11"
"山东黄金","600547","2008-12-31","27","62"
"山东黄金","600547","2009-12-31","28","53"
"山东黄金","600547","2010-12-31","30","52"
"山东黄金","600547","2011-12-31","29","52"
"山东黄金","600547","2012-12-31","34","57"
"山东黄金","600547","2013-12-31","18","41"
"山东黄金","600547","2014-12-31","7","13"
"山东黄金","600547","2015-12-31","10","13"
"山东黄金","600547","2016-12-31","13","28"
"山东黄金","600547","2017-12-31","10","14"
"山东黄金","600547","2018-12-31","17","27"
"山东黄金","600547","2019-12-31","30","60"
"山东黄金","600547","2020-12-31","26","57"
"山东黄金","600547","2021-12-31","15","19"
"深高速","600548","2001-12-31","",""
"深高速","600548","2002-12-31","",""
"深高速","600548","2003-12-31","2","3"
"深高速","600548","2004-12-31","2","2"
"深高速","600548","2005-12-31","8","12"
"深高速","600548","2006-12-31","7","15"
"深高速","600548","2007-12-31","9","13"
"深高速","600548","2008-12-31","17","27"
"深高速","600548","2009-12-31","11","35"
"深高速","600548","2010-12-31","20","27"
"深高速","600548","2011-12-31","19","30"
"深高速","600548","2012-12-31","15","17"
"深高速","600548","2013-12-31","9","13"
"深高速","600548","2014-12-31","9","17"
"深高速","600548","2015-12-31","2","5"
"深高速","600548","2016-12-31","12","37"
"深高速","600548","2017-12-31","18","54"
"深高速","600548","2018-12-31","16","39"
"深高速","600548","2019-12-31","16","34"
"深高速","600548","2020-12-31","10","15"
"深高速","600548","2021-12-31","5","15"
"厦门钨业","600549","2002-12-31","1","1"
"厦门钨业","600549","2003-12-31","2","2"
"厦门钨业","600549","2004-12-31","1","1"
"厦门钨业","600549","2005-12-31","7","10"
"厦门钨业","600549","2006-12-31","11","21"
"厦门钨业","600549","2007-12-31","6","8"
"厦门钨业","600549","2008-12-31","9","21"
"厦门钨业","600549","2009-12-31","10","21"
"厦门钨业","600549","2010-12-31","22","39"
"厦门钨业","600549","2011-12-31","24","47"
"厦门钨业","600549","2012-12-31","35","80"
"厦门钨业","600549","2013-12-31","25","50"
"厦门钨业","600549","2014-12-31","19","70"
"厦门钨业","600549","2015-12-31","13","18"
"厦门钨业","600549","2016-12-31","14","25"
"厦门钨业","600549","2017-12-31","23","43"
"厦门钨业","600549","2018-12-31","12","17"
"厦门钨业","600549","2019-12-31","12","17"
"厦门钨业","600549","2020-12-31","6","8"
"厦门钨业","600549","2021-12-31","8","12"
"天威保变","600550","2001-12-31","",""
"天威保变","600550","2002-12-31","",""
"天威保变","600550","2003-12-31","",""
"天威保变","600550","2004-12-31","2","2"
"G 天威","600550","2005-12-31","10","24"
"天威保变","600550","2006-12-31","10","19"
"天威保变","600550","2007-12-31","9","11"
"天威保变","600550","2008-12-31","29","58"
"天威保变","600550","2009-12-31","33","64"
"天威保变","600550","2010-12-31","16","19"
"天威保变","600550","2011-12-31","10","12"
"天威保变","600550","2012-12-31","1","1"
"天威保变","600550","2013-12-31","",""
"*ST 天威","600550","2014-12-31","",""
"保变电气","600550","2015-12-31","3","6"
"保变电气","600550","2016-12-31","1","1"
"保变电气","600550","2017-12-31","3","3"
"保变电气","600550","2018-12-31","",""
"保变电气","600550","2019-12-31","",""
"保变电气","600550","2020-12-31","",""
"保变电气","600550","2021-12-31","",""
"科大创新","600551","2002-12-31","",""
"科大创新","600551","2003-12-31","",""
"科大创新","600551","2004-12-31","",""
"科大创新","600551","2005-12-31","",""
"科大创新","600551","2006-12-31","",""
"科大创新","600551","2007-12-31","",""
"时代出版","600551","2008-12-31","5","10"
"时代出版","600551","2009-12-31","19","67"
"时代出版","600551","2010-12-31","20","48"
"时代出版","600551","2011-12-31","15","23"
"时代出版","600551","2012-12-31","8","11"
"时代出版","600551","2013-12-31","1","1"
"时代出版","600551","2014-12-31","3","4"
"时代出版","600551","2015-12-31","4","4"
"时代出版","600551","2016-12-31","4","11"
"时代出版","600551","2017-12-31","5","6"
"时代出版","600551","2018-12-31","",""
"时代出版","600551","2019-12-31","",""
"时代出版","600551","2020-12-31","",""
"时代出版","600551","2021-12-31","",""
"方兴科技","600552","2002-12-31","",""
"方兴科技","600552","2003-12-31","",""
"方兴科技","600552","2004-12-31","1","1"
"方兴科技","600552","2005-12-31","1","1"
