"Symbol","EndDate","StateTypeCode","Area","ApplyTypeCode","ApplyType","Invention","UtilityModel"
"300623","2019-12-31","1","1","S5202","已获得","2","20"
"300623","2019-12-31","1","1","S5206","截止报告期末累计已授权","18","63"
"300623","2019-12-31","1","1","S5205","截止报告期末累计已被受理","49","13"
"300623","2019-12-31","1","2","S5205","截止报告期末累计已被受理","",""
"300623","2019-12-31","2","1","S5206","截止报告期末累计已授权","16","32"
"300623","2019-12-31","2","1","S5205","截止报告期末累计已被受理","16","3"
"300623","2019-12-31","2","2","S5205","截止报告期末累计已被受理","",""
"300623","2020-12-31","1","1","S5202","已获得","2","28"
"300623","2020-12-31","2","1","S5202","已获得","1","5"
"300623","2020-12-31","1","1","S5206","截止报告期末累计已授权","18","80"
"300623","2020-12-31","2","1","S5206","截止报告期末累计已授权","11","27"
"300623","2020-12-31","2","1","S5205","截止报告期末累计已被受理","17","2"
"300623","2020-12-31","1","1","S5205","截止报告期末累计已被受理","66","15"
"300623","2021-12-31","2","1","S5202","已获得","0","9"
"300623","2021-12-31","1","1","S5202","已获得","2","26"
"300623","2021-12-31","1","1","S5206","截止报告期末累计已授权","21","106"
"300623","2021-12-31","1","1","S5205","截止报告期末累计已被受理","101","25"
"300624","2017-12-31","1","1","S5204","截至报告期末累计获得","",""
"300624","2018-12-31","1","1","S5204","截至报告期末累计获得","",""
"300624","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"300624","2019-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"300624","2020-12-31","1","1","S5204","截至报告期末累计获得","98",""
"300624","2021-12-31","1","1","S5205","截止报告期末累计已被受理","434",""
"300624","2021-12-31","1","1","S5206","截止报告期末累计已授权","139",""
"300625","2017-12-31","1","1","S5203","已授权","1","11"
"300625","2018-12-31","1","1","S5203","已授权","1","26"
"300625","2019-12-31","1","1","S5203","已授权","1","8"
"300625","2020-12-31","1","1","S5203","已授权","0","14"
"300625","2020-12-31","2","1","S5203","已授权","44","9"
"300626","2017-12-31","1","1","S5204","截至报告期末累计获得","26","54"
"300626","2018-12-31","1","1","S5204","截至报告期末累计获得","28","54"
"300626","2019-12-31","1","1","S5204","截至报告期末累计获得","30","54"
"300626","2020-12-31","1","1","S5201","已申请","",""
"300626","2020-12-31","1","1","S5204","截至报告期末累计获得","32","74"
"300626","2021-12-31","1","1","S5204","截至报告期末累计获得","32","75"
"300627","2017-12-31","1","1","S5206","截止报告期末累计已授权","15",""
"300627","2017-12-31","1","1","S5203","已授权","12",""
"300627","2018-12-31","1","1","S5203","已授权","33",""
"300627","2019-12-31","1","1","S5202","已获得","22",""
"300627","2020-12-31","1","1","S5203","已授权","16",""
"300629","2017-12-31","1","1","S5206","截止报告期末累计已授权","27","26"
"300629","2017-12-31","1","2","S5206","截止报告期末累计已授权","2",""
"300629","2017-12-31","1","1","S5202","已获得","4",""
"300629","2018-12-31","1","1","S5206","截止报告期末累计已授权","30","26"
"300629","2018-12-31","1","2","S5206","截止报告期末累计已授权","2",""
"300629","2018-12-31","1","1","S5202","已获得","4",""
"300629","2019-12-31","1","1","S5206","截止报告期末累计已授权","24","46"
"300629","2020-12-31","1","1","S5206","截止报告期末累计已授权","19","41"
"300629","2021-12-31","1","1","S5206","截止报告期末累计已授权","20","36"
"300630","2017-12-31","1","1","S5204","截至报告期末累计获得","46",""
"300630","2018-12-31","1","1","S5204","截至报告期末累计获得","48",""
"300630","2019-12-31","1","1","S5204","截至报告期末累计获得","49",""
"300630","2020-12-31","1","1","S5204","截至报告期末累计获得","51",""
"300630","2021-12-31","1","1","S5204","截至报告期末累计获得","57",""
"300631","2016-12-31","1","1","S5204","截至报告期末累计获得","67","40"
"300631","2016-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"300631","2017-12-31","1","1","S5204","截至报告期末累计获得","73","51"
"300631","2017-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"300631","2018-12-31","1","1","S5201","已申请","9","8"
"300631","2018-12-31","1","1","S5203","已授权","4",""
"300631","2019-12-31","1","1","S5204","截至报告期末累计获得","67","96"
"300631","2019-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"300631","2019-12-31","1","1","S5201","已申请","28","26"
"300631","2019-12-31","1","1","S5203","已授权","",""
"300631","2020-12-31","1","1","S5204","截至报告期末累计获得","69","127"
"300631","2020-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"300631","2020-12-31","1","1","S5203","已授权","",""
"300631","2020-12-31","1","1","S5201","已申请","",""
"300631","2021-12-31","1","1","S5204","截至报告期末累计获得","67","114"
"300631","2021-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"300632","2017-12-31","1","1","S5202","已获得","3",""
"300632","2017-12-31","1","1","S5201","已申请","",""
"300632","2018-12-31","1","1","S5202","已获得","",""
"300632","2019-12-31","1","1","S5201","已申请","3","10"
"300632","2019-12-31","1","1","S5202","已获得","3","9"
"300632","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"300632","2020-12-31","1","1","S5203","已授权","1","16"
"300632","2020-12-31","1","1","S5201","已申请","6","29"
"300632","2020-12-31","1","2","S5201","已申请","",""
"300632","2021-12-31","1","1","S5203","已授权","1","26"
"300632","2021-12-31","1","1","S5201","已申请","1","19"
"300632","2021-12-31","1","2","S5201","已申请","",""
"300633","2016-12-31","1","1","S5204","截至报告期末累计获得","81","62"
"300633","2016-12-31","1","2","S5206","截止报告期末累计已授权","10",""
"300633","2017-12-31","1","1","S5206","截止报告期末累计已授权","",""
"300633","2018-12-31","1","1","S5204","截至报告期末累计获得","145","154"
"300633","2019-12-31","1","1","S5204","截至报告期末累计获得","158","194"
"300633","2019-12-31","1","2","S5204","截至报告期末累计获得","",""
"300633","2019-12-31","1","1","S5206","截止报告期末累计已授权","",""
"300633","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"300633","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"300634","2018-12-31","1","1","S5204","截至报告期末累计获得","",""
"300634","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"300634","2019-12-31","1","1","S5202","已获得","2","0"
"300634","2021-12-31","2","1","S5203","已授权","3","0"
"300634","2021-12-31","2","1","S5202","已获得","3","0"
"300634","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"300634","2021-12-31","1","1","S5202","已获得","4","0"
"300635","2019-12-31","1","1","S5202","已获得","","3"
"300635","2019-12-31","1","1","S5204","截至报告期末累计获得","1","5"
"300635","2020-12-31","1","1","S5204","截至报告期末累计获得","5","38"
"300636","2017-12-31","1","1","S5203","已授权","2",""
"300636","2017-12-31","1","2","S5203","已授权","1",""
"300636","2017-12-31","1","1","S5204","截至报告期末累计获得","12",""
"300636","2017-12-31","1","2","S5204","截至报告期末累计获得","1",""
"300636","2018-12-31","1","1","S5203","已授权","2","0"
"300636","2018-12-31","1","1","S5202","已获得","14",""
"300636","2018-12-31","1","2","S5202","已获得","1",""
"300636","2019-12-31","1","1","S5202","已获得","2","0"
"300636","2019-12-31","1","1","S5204","截至报告期末累计获得","16",""
"300636","2019-12-31","1","2","S5204","截至报告期末累计获得","1",""
"300636","2021-12-31","1","1","S5204","截至报告期末累计获得","17",""
"300636","2021-12-31","1","1","S5203","已授权","1",""
"300636","2021-12-31","1","2","S5204","截至报告期末累计获得","1",""
"300636","2021-12-31","1","1","S5202","已获得","1","0"
"300636","2021-12-31","1","1","S5201","已申请","3",""
"300637","2017-12-31","1","1","S5202","已获得","16","25"
"300637","2018-12-31","1","1","S5203","已授权","4","2"
"300637","2018-12-31","1","1","S5201","已申请","9",""
"300637","2018-12-31","1","1","S5206","截止报告期末累计已授权","19","20"
"300637","2019-12-31","1","1","S5206","截止报告期末累计已授权","19","20"
"300637","2020-12-31","1","1","S5206","截止报告期末累计已授权","23","38"
"300637","2021-12-31","1","1","S5206","截止报告期末累计已授权","26","36"
"300637","2021-12-31","1","1","S5203","已授权","3",""
"300638","2017-12-31","1","1","S5204","截至报告期末累计获得","12","36"
"300638","2018-12-31","1","1","S5204","截至报告期末累计获得","18","38"
"300638","2019-12-31","1","1","S5204","截至报告期末累计获得","29","41"
"300638","2020-12-31","1","1","S5204","截至报告期末累计获得","44","43"
"300638","2020-12-31","1","1","S5202","已获得","15","7"
"300638","2021-12-31","1","1","S5204","截至报告期末累计获得","71","51"
"300638","2021-12-31","1","1","S5202","已获得","27","8"
"300639","2018-12-31","1","1","S5204","截至报告期末累计获得","17",""
"300639","2019-12-31","1","1","S5202","已获得","4",""
"300639","2019-12-31","1","1","S5204","截至报告期末累计获得","20",""
"300639","2020-12-31","1","1","S5204","截至报告期末累计获得","25","8"
"300639","2020-12-31","1","1","S5202","已获得","4",""
"300639","2021-12-31","1","1","S5204","截至报告期末累计获得","36","23"
"300639","2021-12-31","1","2","S5204","截至报告期末累计获得","4",""
"300639","2021-12-31","1","1","S5206","截止报告期末累计已授权","36","23"
"300639","2021-12-31","1","2","S5206","截止报告期末累计已授权","",""
"300639","2021-12-31","1","1","S5202","已获得","14",""
"300639","2021-12-31","1","2","S5202","已获得","4",""
"300639","2021-12-31","1","1","S5203","已授权","10",""
"300639","2021-12-31","1","2","S5203","已授权","4",""
"300639","2021-12-31","2","1","S5203","已授权","6",""
"300640","2019-12-31","1","1","S5204","截至报告期末累计获得","3","84"
"300641","2018-12-31","1","1","S5206","截止报告期末累计已授权","12","14"
"300641","2018-12-31","1","1","S5203","已授权","3","1"
"300641","2019-12-31","1","1","S5204","截至报告期末累计获得","15","19"
"300641","2020-12-31","1","1","S5204","截至报告期末累计获得","17","15"
"300641","2020-12-31","1","1","S5203","已授权","2","3"
"300641","2021-12-31","1","1","S5204","截至报告期末累计获得","17","18"
"300642","2017-12-31","1","1","S5206","截止报告期末累计已授权","10","3"
"300642","2018-12-31","1","1","S5206","截止报告期末累计已授权","",""
"300642","2019-12-31","1","1","S5206","截止报告期末累计已授权","",""
"300642","2020-12-31","1","1","S5206","截止报告期末累计已授权","",""
"300642","2021-12-31","1","1","S5206","截止报告期末累计已授权","17","13"
"300643","2017-12-31","1","1","S5204","截至报告期末累计获得","6","23"
"300643","2017-12-31","1","2","S5204","截至报告期末累计获得","",""
"300643","2017-12-31","1","1","S5202","已获得","2","4"
"300643","2018-12-31","1","1","S5202","已获得","2","3"
"300643","2018-12-31","1","1","S5204","截至报告期末累计获得","7","26"
"300643","2018-12-31","1","2","S5204","截至报告期末累计获得","6",""
"300643","2019-12-31","2","1","S5202","已获得","3","2"
"300643","2019-12-31","2","1","S5204","截至报告期末累计获得","7","26"
"300643","2019-12-31","2","2","S5204","截至报告期末累计获得","",""
"300643","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"300643","2020-12-31","1","2","S5204","截至报告期末累计获得","",""
"300643","2021-12-31","1","1","S5204","截至报告期末累计获得","110",""
"300643","2021-12-31","1","2","S5204","截至报告期末累计获得","",""
"300644","2018-12-31","1","1","S5201","已申请","21",""
"300644","2018-12-31","1","1","S5203","已授权","5",""
"300644","2018-12-31","1","1","S5204","截至报告期末累计获得","36","5"
"300644","2019-12-31","1","1","S5201","已申请","34","18"
"300644","2019-12-31","1","1","S5204","截至报告期末累计获得","36","6"
"300644","2020-12-31","1","1","S5204","截至报告期末累计获得","42","26"
"300644","2021-12-31","1","1","S5204","截至报告期末累计获得","47",""
"300645","2017-12-31","1","1","S5204","截至报告期末累计获得","",""
"300645","2017-12-31","1","1","S5203","已授权","0","2"
"300645","2018-12-31","1","1","S5204","截至报告期末累计获得","",""
"300645","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"300645","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"300645","2020-12-31","1","1","S5201","已申请","",""
"300645","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"300645","2021-12-31","1","1","S5202","已获得","5",""
"300647","2017-12-31","1","1","S5206","截止报告期末累计已授权","32","120"
"300647","2017-12-31","1","2","S5206","截止报告期末累计已授权","",""
"300647","2018-12-31","1","1","S5203","已授权","9","41"
"300647","2018-12-31","1","1","S5204","截至报告期末累计获得","39","142"
"300647","2018-12-31","1","2","S5204","截至报告期末累计获得","",""
"300647","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"300647","2019-12-31","1","2","S5204","截至报告期末累计获得","",""
"300647","2020-12-31","1","1","S5206","截止报告期末累计已授权","",""
"300647","2020-12-31","1","2","S5206","截止报告期末累计已授权","",""
"300647","2020-12-31","1","1","S5204","截至报告期末累计获得","48",""
"300647","2020-12-31","1","1","S5202","已获得","",""
"300647","2020-12-31","1","1","S5201","已申请","",""
"300647","2021-12-31","1","1","S5206","截止报告期末累计已授权","",""
"300648","2017-12-31","1","1","S5206","截止报告期末累计已授权","11","19"
"300648","2017-12-31","1","1","S5202","已获得","1","1"
"300648","2017-12-31","1","1","S5203","已授权","",""
"300648","2018-12-31","1","1","S5203","已授权","","17"
"300648","2018-12-31","1","1","S5206","截止报告期末累计已授权","11","36"
"300648","2019-12-31","1","1","S5206","截止报告期末累计已授权","12","60"
"300648","2019-12-31","1","1","S5203","已授权","","19"
"300648","2020-12-31","1","1","S5206","截止报告期末累计已授权","16","103"
"300648","2020-12-31","1","1","S5203","已授权","3","45"
"300648","2021-12-31","1","1","S5203","已授权","19","39"
"300648","2021-12-31","1","1","S5206","截止报告期末累计已授权","35","136"
"300649","2019-12-31","1","1","S5205","截止报告期末累计已被受理","1",""
"300650","2017-12-31","1","1","S5203","已授权","1","10"
"300650","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"300650","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"300651","2017-12-31","1","1","S5204","截至报告期末累计获得","16",""
"300651","2018-12-31","1","1","S5204","截至报告期末累计获得","19",""
"300651","2019-12-31","1","1","S5204","截至报告期末累计获得","18",""
"300651","2020-12-31","1","1","S5204","截至报告期末累计获得","18",""
"300651","2021-12-31","1","1","S5204","截至报告期末累计获得","18","55"
"300652","2017-12-31","1","1","S5203","已授权","1","5"
"300652","2018-12-31","1","1","S5203","已授权","","6"
"300652","2019-12-31","1","1","S5202","已获得","1","8"
"300652","2019-12-31","1","1","S5204","截至报告期末累计获得","3","82"
"300652","2020-12-31","1","1","S5202","已获得","5","13"
"300652","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"300652","2021-12-31","1","1","S5202","已获得","1","6"
"300653","2017-12-31","1","1","S5204","截至报告期末累计获得","24","5"
"300653","2017-12-31","1","1","S5201","已申请","9","0"
"300653","2017-12-31","1","1","S5203","已授权","",""
"300653","2018-12-31","1","1","S5204","截至报告期末累计获得","27",""
"300653","2018-12-31","1","1","S5201","已申请","",""
"300653","2018-12-31","1","1","S5203","已授权","",""
"300653","2019-12-31","1","1","S5204","截至报告期末累计获得","35",""
"300653","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"300653","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"300655","2017-12-31","1","1","S5204","截至报告期末累计获得","32",""
"300655","2018-12-31","1","1","S5204","截至报告期末累计获得","34",""
"300655","2019-12-31","1","1","S5204","截至报告期末累计获得","38",""
"300655","2020-12-31","1","1","S5204","截至报告期末累计获得","45",""
"300655","2021-12-31","1","1","S5204","截至报告期末累计获得","50",""
"300655","2021-12-31","1","1","S5202","已获得","7",""
"300656","2017-12-31","1","1","S5203","已授权","",""
"300656","2017-12-31","1","1","S5204","截至报告期末累计获得","11","15"
"300656","2018-12-31","1","1","S5202","已获得","5","3"
"300656","2018-12-31","1","2","S5202","已获得","",""
"300656","2018-12-31","1","1","S5204","截至报告期末累计获得","17","17"
"300656","2018-12-31","1","2","S5204","截至报告期末累计获得","",""
"300656","2019-12-31","1","1","S5202","已获得","2","6"
"300656","2019-12-31","1","2","S5202","已获得","",""
"300656","2019-12-31","1","1","S5204","截至报告期末累计获得","18","22"
"300656","2019-12-31","1","2","S5204","截至报告期末累计获得","",""
"300656","2020-12-31","1","1","S5202","已获得","","10"
"300656","2020-12-31","1","1","S5206","截止报告期末累计已授权","18","35"
"300656","2020-12-31","1","2","S5206","截止报告期末累计已授权","",""
"300656","2021-12-31","1","1","S5203","已授权","1","19"
"300656","2021-12-31","1","1","S5204","截至报告期末累计获得","10","44"
"300656","2021-12-31","1","2","S5204","截至报告期末累计获得","",""
"300657","2017-12-31","1","1","S5206","截止报告期末累计已授权","17","90"
"300657","2017-12-31","1","1","S5205","截止报告期末累计已被受理","17","11"
"300657","2018-12-31","1","1","S5206","截止报告期末累计已授权","27","106"
"300657","2019-12-31","1","1","S5206","截止报告期末累计已授权","31","142"
"300657","2019-12-31","1","1","S5205","截止报告期末累计已被受理","55","32"
"300657","2020-12-31","1","1","S5206","截止报告期末累计已授权","40","227"
"300657","2021-12-31","1","1","S5206","截止报告期末累计已授权","44","285"
"300657","2021-12-31","1","2","S5206","截止报告期末累计已授权","",""
"300658","2017-12-31","1","1","S5202","已获得","1","8"
"300658","2017-12-31","1","1","S5204","截至报告期末累计获得","7","22"
"300658","2018-12-31","1","1","S5204","截至报告期末累计获得","8","28"
"300658","2018-12-31","1","1","S5202","已获得","1","10"
"300658","2019-12-31","1","1","S5204","截至报告期末累计获得","15","47"
"300658","2019-12-31","1","1","S5202","已获得","7","13"
"300658","2020-12-31","1","1","S5204","截至报告期末累计获得","19","50"
"300658","2020-12-31","1","1","S5202","已获得","4","5"
"300658","2021-12-31","1","1","S5204","截至报告期末累计获得","22","58"
"300658","2021-12-31","1","1","S5202","已获得","2","8"
"300659","2018-12-31","1","1","S5203","已授权","5","1"
"300659","2019-12-31","1","1","S5206","截止报告期末累计已授权","",""
"300659","2019-12-31","1","1","S5203","已授权","4","0"
"300660","2017-12-31","1","1","S5204","截至报告期末累计获得","36","346"
"300660","2017-12-31","1","1","S5202","已获得","",""
"300660","2018-12-31","1","1","S5204","截至报告期末累计获得","58","405"
"300660","2018-12-31","1","1","S5202","已获得","22",""
"300660","2019-12-31","1","1","S5204","截至报告期末累计获得","62","505"
"300660","2019-12-31","1","1","S5202","已获得","",""
"300660","2020-12-31","1","1","S5204","截至报告期末累计获得","74","695"
"300660","2020-12-31","1","1","S5201","已申请","",""
"300660","2021-12-31","1","1","S5204","截至报告期末累计获得","83","819"
"300660","2021-12-31","1","1","S5202","已获得","9",""
"300661","2017-12-31","1","1","S5201","已申请","",""
"300661","2017-12-31","1","1","S5203","已授权","6","2"
"300661","2017-12-31","1","1","S5206","截止报告期末累计已授权","20",""
"300661","2017-12-31","1","1","S5204","截至报告期末累计获得","6","2"
"300661","2018-12-31","1","1","S5201","已申请","29",""
"300661","2018-12-31","1","1","S5202","已获得","9","4"
"300661","2018-12-31","1","2","S5202","已获得","2",""
"300661","2018-12-31","1","1","S5206","截止报告期末累计已授权","31",""
"300661","2019-12-31","1","1","S5201","已申请","110","4"
"300661","2019-12-31","1","2","S5201","已申请","",""
"300661","2019-12-31","1","1","S5206","截止报告期末累计已授权","39",""
"300661","2019-12-31","1","1","S5202","已获得","8","1"
"300661","2020-12-31","1","1","S5201","已申请","158","2"
"300661","2020-12-31","1","1","S5203","已授权","7","5"
"300661","2020-12-31","1","1","S5206","截止报告期末累计已授权","46",""
"300661","2021-12-31","1","1","S5201","已申请","176","1"
"300661","2021-12-31","1","2","S5201","已申请","",""
"300661","2021-12-31","1","1","S5203","已授权","17","1"
"300661","2021-12-31","1","1","S5206","截止报告期末累计已授权","63",""
"300664","2017-12-31","1","1","S5202","已获得","2","4"
"300664","2018-12-31","1","1","S5202","已获得","2","3"
"300664","2019-12-31","1","1","S5202","已获得","1","33"
"300664","2020-12-31","1","1","S5202","已获得","0","14"
"300664","2020-12-31","2","1","S5202","已获得","0","13"
"300665","2017-12-31","1","1","S5206","截止报告期末累计已授权","18",""
"300665","2017-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"300665","2017-12-31","1","1","S5201","已申请","",""
"300665","2018-12-31","1","1","S5204","截至报告期末累计获得","21",""
"300665","2018-12-31","1","1","S5201","已申请","",""
"300665","2019-12-31","1","1","S5204","截至报告期末累计获得","21",""
"300665","2019-12-31","1","1","S5205","截止报告期末累计已被受理","14",""
"300665","2020-12-31","1","1","S5201","已申请","18",""
"300665","2020-12-31","1","1","S5203","已授权","3",""
"300666","2017-12-31","1","1","S5206","截止报告期末累计已授权","163","44"
"300666","2017-12-31","1","1","S5204","截至报告期末累计获得","161","44"
"300666","2017-12-31","1","2","S5204","截至报告期末累计获得","2",""
"300666","2017-12-31","1","1","S5202","已获得","24",""
"300666","2018-12-31","1","1","S5206","截止报告期末累计已授权","183","46"
"300666","2018-12-31","1","2","S5206","截止报告期末累计已授权","2",""
"300666","2018-12-31","1","1","S5202","已获得","22",""
"300666","2019-12-31","1","1","S5206","截止报告期末累计已授权","217","47"
"300666","2019-12-31","1","2","S5202","已获得","2",""
"300666","2019-12-31","1","1","S5202","已获得","35",""
"300666","2020-12-31","1","1","S5206","截止报告期末累计已授权","241","79"
"300666","2020-12-31","1","2","S5204","截至报告期末累计获得","2",""
"300666","2020-12-31","1","1","S5204","截至报告期末累计获得","35",""
"300666","2021-12-31","1","1","S5206","截止报告期末累计已授权","274","199"
"300666","2021-12-31","1","2","S5206","截止报告期末累计已授权","2",""
"300667","2017-12-31","1","1","S5204","截至报告期末累计获得","30","31"
"300667","2018-12-31","1","1","S5204","截至报告期末累计获得","31","31"
"300667","2019-12-31","1","1","S5206","截止报告期末累计已授权","48","71"
"300667","2019-12-31","1","1","S5203","已授权","4","14"
"300667","2020-12-31","1","1","S5206","截止报告期末累计已授权","54",""
"300667","2021-12-31","1","1","S5206","截止报告期末累计已授权","57","101"
"300667","2021-12-31","1","1","S5203","已授权","4","6"
"300669","2017-12-31","1","1","S5202","已获得","5","8"
"300669","2017-12-31","1","1","S5204","截至报告期末累计获得","",""
"300669","2017-12-31","1","1","S5205","截止报告期末累计已被受理","8",""
"300669","2018-12-31","1","1","S5206","截止报告期末累计已授权","32","43"
"300669","2018-12-31","1","1","S5201","已申请","",""
"300669","2018-12-31","1","1","S5203","已授权","2","5"
"300669","2019-12-31","1","1","S5201","已申请","15","13"
"300669","2019-12-31","1","1","S5204","截至报告期末累计获得","35",""
"300669","2020-12-31","1","1","S5201","已申请","20","22"
"300669","2020-12-31","1","1","S5204","截至报告期末累计获得","33",""
"300669","2020-12-31","1","2","S5204","截至报告期末累计获得","3",""
"300669","2021-12-31","1","1","S5201","已申请","18","22"
"300669","2021-12-31","1","1","S5203","已授权","",""
"300669","2021-12-31","1","1","S5206","截止报告期末累计已授权","37",""
"300670","2017-12-31","1","1","S5204","截至报告期末累计获得","",""
"300670","2018-12-31","1","1","S5204","截至报告期末累计获得","",""
"300670","2018-12-31","1","1","S5203","已授权","3",""
"300670","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"300670","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"300671","2017-12-31","1","1","S5204","截至报告期末累计获得","13","33"
"300671","2019-12-31","1","1","S5204","截至报告期末累计获得","27","69"
"300671","2020-12-31","1","1","S5204","截至报告期末累计获得","26","95"
"300671","2021-12-31","1","1","S5204","截至报告期末累计获得","27","110"
"300672","2017-12-31","1","1","S5206","截止报告期末累计已授权","31","4"
"300672","2017-12-31","1","1","S5202","已获得","16","4"
"300672","2018-12-31","1","1","S5206","截止报告期末累计已授权","33","6"
"300672","2019-12-31","1","1","S5206","截止报告期末累计已授权","51","7"
"300672","2019-12-31","1","1","S5203","已授权","18","1"
"300672","2020-12-31","1","1","S5206","截止报告期末累计已授权","80","8"
"300672","2020-12-31","1","1","S5203","已授权","29","1"
"300672","2021-12-31","1","1","S5203","已授权","59","6"
"300672","2021-12-31","1","1","S5206","截止报告期末累计已授权","139","14"
"300673","2017-12-31","1","1","S5204","截至报告期末累计获得","8",""
"300673","2017-12-31","1","2","S5204","截至报告期末累计获得","3",""
"300673","2018-12-31","1","1","S5204","截至报告期末累计获得","8",""
"300673","2018-12-31","1","2","S5204","截至报告期末累计获得","3",""
"300673","2019-12-31","1","1","S5204","截至报告期末累计获得","8",""
"300673","2019-12-31","1","2","S5204","截至报告期末累计获得","5",""
"300674","2018-12-31","1","1","S5202","已获得","","1"
"300675","2017-12-31","1","1","S5204","截至报告期末累计获得","29",""
"300675","2017-12-31","1","1","S5203","已授权","4","4"
"300675","2018-12-31","1","1","S5203","已授权","8","4"
"300675","2018-12-31","1","1","S5201","已申请","6","5"
"300675","2018-12-31","1","1","S5204","截至报告期末累计获得","45",""
"300675","2019-12-31","1","1","S5204","截至报告期末累计获得","48",""
"300675","2020-12-31","1","1","S5204","截至报告期末累计获得","50",""
"300675","2020-12-31","1","1","S5201","已申请","",""
"300675","2020-12-31","1","1","S5203","已授权","",""
"300675","2021-12-31","1","1","S5201","已申请","",""
"300675","2021-12-31","1","1","S5203","已授权","2","8"
"300675","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"300676","2017-12-31","1","1","S5204","截至报告期末累计获得","263","10"
"300676","2018-12-31","1","1","S5204","截至报告期末累计获得","322","16"
"300676","2018-12-31","1","1","S5203","已授权","59","6"
"300676","2018-12-31","1","1","S5201","已申请","38","4"
"300676","2018-12-31","1","2","S5201","已申请","",""
"300676","2019-12-31","1","1","S5204","截至报告期末累计获得","363","20"
"300676","2019-12-31","1","1","S5203","已授权","42","5"
"300676","2019-12-31","1","1","S5201","已申请","53","11"
"300676","2019-12-31","1","2","S5201","已申请","",""
"300676","2020-12-31","1","1","S5204","截至报告期末累计获得","406","28"
"300676","2020-12-31","1","1","S5203","已授权","43","10"
"300676","2020-12-31","1","1","S5201","已申请","48","17"
"300676","2020-12-31","1","2","S5201","已申请","",""
"300676","2021-12-31","1","1","S5203","已授权","59","21"
"300676","2021-12-31","1","1","S5201","已申请","146","18"
"300676","2021-12-31","1","2","S5201","已申请","",""
"300676","2021-12-31","1","1","S5204","截至报告期末累计获得","464","48"
"300677","2017-12-31","1","1","S5204","截至报告期末累计获得","1","26"
"300677","2017-12-31","1","1","S5202","已获得","","6"
"300677","2018-12-31","1","1","S5204","截至报告期末累计获得","",""
"300677","2018-12-31","1","1","S5202","已获得","2","5"
"300677","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"300677","2019-12-31","1","1","S5202","已获得","2","23"
"300677","2020-12-31","1","1","S5204","截至报告期末累计获得","8","109"
"300677","2020-12-31","1","1","S5202","已获得","",""
"300677","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"300678","2017-12-31","1","1","S5202","已获得","4","2"
"300678","2018-12-31","1","1","S5202","已获得","8","2"
"300678","2019-12-31","1","1","S5202","已获得","8","6"
"300678","2020-12-31","1","1","S5203","已授权","6","4"
"300678","2021-12-31","1","1","S5203","已授权","7","5"
"300679","2017-12-31","1","1","S5204","截至报告期末累计获得","12","51"
"300679","2017-12-31","1","2","S5204","截至报告期末累计获得","",""
"300679","2017-12-31","1","1","S5201","已申请","2",""
"300679","2017-12-31","1","1","S5202","已获得","","6"
"300679","2018-12-31","1","1","S5204","截至报告期末累计获得","12","55"
"300679","2018-12-31","1","2","S5204","截至报告期末累计获得","",""
"300679","2019-12-31","1","1","S5204","截至报告期末累计获得","13","67"
"300679","2019-12-31","1","2","S5204","截至报告期末累计获得","",""
"300679","2020-12-31","1","1","S5204","截至报告期末累计获得","19","100"
"300679","2020-12-31","1","2","S5204","截至报告期末累计获得","",""
"300679","2021-12-31","1","1","S5204","截至报告期末累计获得","24","208"
"300679","2021-12-31","1","2","S5204","截至报告期末累计获得","",""
"300680","2017-12-31","1","1","S5203","已授权","4","21"
"300680","2018-12-31","1","1","S5201","已申请","13","17"
"300680","2018-12-31","1","1","S5203","已授权","11","32"
"300680","2018-12-31","1","1","S5205","截止报告期末累计已被受理","217","263"
"300680","2018-12-31","1","1","S5206","截止报告期末累计已授权","57","153"
